H2_27374; 27374; UTC+01

Labels:; Srážky; Suma 10 min; Suma 60 min; Suma 180 min; Suma 24 hod; Vbatt; BattPct; Vext; Vpwr; Temperature; Humidity; Icc
Units:; mm; mm; mm; mm; mm; V; %; V; V; °C; %; mA
31.05.2022 23:01:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:02:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:03:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:04:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:05:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:06:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:07:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:08:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:09:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:10:00; 0,0; 0,2; 1,7; 2,8; 2,8; 3,69; 98; 13,44; 0,00; 12,90; 62,5; 0,313
31.05.2022 23:11:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:12:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:13:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:14:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:15:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:16:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:17:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:18:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:19:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:20:00; 0,0; 0,1; 1,5; 2,9; 2,9; 3,69; 98; 13,43; 0,00; 12,80; 62,4; 0,313
31.05.2022 23:21:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:30:00;  ; 0,0; 1,2; 2,8; 2,9; 3,69; 98; 13,40; 0,00; 12,70; 62,3; 0,313
31.05.2022 23:31:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:32:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:33:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:34:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:35:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:36:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:37:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:38:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:39:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:40:00; 0,0; 0,1; 0,9; 2,9; 3,0; 3,69; 98; 13,43; 0,00; 12,50; 62,3; 0,313
31.05.2022 23:41:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
31.05.2022 23:50:00;  ; 0,0; 0,7; 2,9; 3,0; 3,69; 98; 13,44; 0,00; 12,40; 62,3; 0,313
01.06.2022 00:00:00; 0,0; 0,0; 0,4; 2,9; 3,0; 3,69; 98; 13,44; 0,00; 12,30; 62,2; 0,313
01.06.2022 00:10:00;  ; 0,0; 0,2; 2,9; 3,0; 3,69; 98; 13,41; 0,00; 12,30; 62,2; 0,313
01.06.2022 00:20:00;  ; 0,0; 0,1; 2,9; 3,0; 3,69; 98; 13,43; 0,00; 12,20; 62,1; 0,313
01.06.2022 00:30:00;  ; 0,0; 0,1; 2,9; 3,0; 3,69; 98; 13,41; 0,00; 12,10; 62,1; 0,313
01.06.2022 00:39:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 00:40:00; 0,0; 0,1; 0,1; 2,9; 3,1; 3,69; 98; 13,41; 0,00; 12,10; 62,1; 0,313
01.06.2022 00:41:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 00:42:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 00:43:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 00:44:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 00:45:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 00:46:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 00:47:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 00:48:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 00:49:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 00:50:00;  ; 0,0; 0,1; 2,7; 3,1; 3,69; 98; 13,43; 0,00; 12,00; 62,0; 0,313
01.06.2022 01:00:00;  ; 0,0; 0,1; 2,5; 3,1; 3,69; 98; 13,43; 0,00; 12,00; 62,0; 0,313
01.06.2022 01:10:00;  ; 0,0; 0,1; 2,0; 3,1; 3,69; 98; 13,41; 0,00; 12,00; 62,0; 0,313
01.06.2022 01:20:00;  ; 0,0; 0,1; 1,7; 3,1; 3,69; 98; 13,43; 0,00; 11,90; 62,0; 0,313
01.06.2022 01:24:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 01:25:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 01:26:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 01:27:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 01:28:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 01:29:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 01:30:00; 0,0; 0,1; 0,2; 1,5; 3,2; 3,69; 98; 13,41; 0,00; 11,90; 62,0; 0,313
01.06.2022 01:31:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 01:32:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 01:33:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 01:34:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 01:40:00;  ; 0,0; 0,1; 1,1; 3,2; 3,69; 98; 13,43; 0,00; 11,90; 62,0; 0,313
01.06.2022 01:50:00;  ; 0,0; 0,1; 0,9; 3,2; 3,69; 98; 13,34; 0,00; 11,80; 61,9; 0,313
01.06.2022 02:00:00;  ; 0,0; 0,1; 0,6; 3,2; 3,69; 98; 13,41; 0,00; 11,80; 62,0; 0,313
01.06.2022 02:10:00;  ; 0,0; 0,1; 0,4; 3,2; 3,69; 98; 13,43; 0,00; 11,80; 62,0; 0,313
01.06.2022 02:20:00;  ; 0,0; 0,1; 0,3; 3,2; 3,69; 98; 13,43; 0,00; 11,80; 62,0; 0,313
01.06.2022 02:30:00;  ; 0,0; 0,0; 0,3; 3,2; 3,69; 98; 13,41; 0,00; 11,70; 62,1; 0,313
01.06.2022 02:40:00;  ; 0,0; 0,0; 0,2; 3,2; 3,69; 98; 13,44; 0,00; 11,60; 62,2; 0,313
01.06.2022 02:50:00;  ; 0,0; 0,0; 0,2; 3,2; 3,69; 98; 13,41; 0,00; 11,50; 62,2; 0,313
01.06.2022 03:00:00;  ; 0,0; 0,0; 0,2; 3,2; 3,69; 98; 13,44; 0,00; 11,40; 62,2; 0,313
01.06.2022 03:10:00;  ; 0,0; 0,0; 0,2; 3,2; 3,69; 98; 13,43; 0,00; 11,40; 62,2; 0,313
01.06.2022 03:20:00;  ; 0,0; 0,0; 0,2; 3,2; 3,69; 98; 13,43; 0,00; 11,40; 62,1; 0,313
01.06.2022 03:30:00;  ; 0,0; 0,0; 0,2; 3,2; 3,69; 98; 13,43; 0,00; 11,30; 62,2; 0,313
01.06.2022 03:40:00;  ; 0,0; 0,0; 0,1; 3,2; 3,69; 98; 13,41; 0,00; 11,10; 62,4; 0,313
01.06.2022 03:50:00;  ; 0,0; 0,0; 0,1; 3,2; 3,69; 98; 13,41; 0,00; 10,90; 62,4; 0,313
01.06.2022 04:00:00;  ; 0,0; 0,0; 0,1; 3,2; 3,69; 98; 13,44; 0,00; 10,90; 62,3; 0,313
01.06.2022 04:10:00;  ; 0,0; 0,0; 0,1; 3,2; 3,69; 98; 13,40; 0,00; 10,80; 62,4; 0,313
01.06.2022 04:20:00;  ; 0,0; 0,0; 0,1; 3,2; 3,69; 98; 13,41; 0,00; 10,70; 62,4; 0,313
01.06.2022 04:30:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,41; 0,00; 10,60; 62,5; 0,313
01.06.2022 04:40:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 10,40; 62,5; 0,313
01.06.2022 04:50:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 10,30; 62,5; 0,313
01.06.2022 05:00:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,41; 0,00; 10,50; 62,4; 0,313
01.06.2022 05:10:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 10,70; 62,1; 0,313
01.06.2022 05:20:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 11,10; 61,8; 0,313
01.06.2022 05:30:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,41; 0,00; 11,40; 61,8; 0,313
01.06.2022 05:40:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,41; 0,00; 11,70; 61,7; 0,313
01.06.2022 05:50:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 12,10; 61,5; 0,313
01.06.2022 06:00:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,41; 0,00; 12,30; 61,6; 0,313
01.06.2022 06:10:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 12,70; 61,4; 0,313
01.06.2022 06:20:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,44; 0,00; 13,30; 61,2; 0,313
01.06.2022 06:30:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 13,90; 61,0; 0,313
01.06.2022 06:40:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,44; 0,00; 14,60; 60,7; 0,313
01.06.2022 06:50:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 15,30; 60,5; 0,313
01.06.2022 07:00:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 15,80; 60,5; 0,313
01.06.2022 07:10:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 16,20; 60,6; 0,313
01.06.2022 07:20:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 16,60; 60,7; 0,313
01.06.2022 07:30:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,41; 0,00; 16,90; 60,8; 0,313
01.06.2022 07:40:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,41; 0,00; 17,10; 61,0; 0,313
01.06.2022 07:50:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,40; 0,00; 17,30; 61,1; 0,313
01.06.2022 08:00:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 17,40; 61,3; 0,313
01.06.2022 08:10:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,41; 0,00; 17,70; 61,1; 0,313
01.06.2022 08:20:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,41; 0,00; 18,10; 61,0; 0,313
01.06.2022 08:30:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,43; 0,00; 18,30; 61,0; 0,313
01.06.2022 08:40:00;  ; 0,0; 0,0; 0,0; 3,2; 3,69; 98; 13,41; 0,00; 18,60; 60,9; 0,313
01.06.2022 08:46:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 08:47:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 08:48:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 08:49:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 08:50:00; 0,0; 0,1; 0,1; 0,1; 3,3; 3,69; 98; 13,41; 0,00; 18,90; 60,8; 0,313
01.06.2022 08:51:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 08:52:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 08:53:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 08:54:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 08:55:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 08:56:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 09:00:00;  ; 0,0; 0,1; 0,1; 3,3; 3,69; 98; 13,44; 0,00; 19,10; 60,9; 0,313
01.06.2022 09:10:00;  ; 0,0; 0,1; 0,1; 3,3; 3,69; 98; 13,41; 0,00; 19,50; 60,7; 0,313
01.06.2022 09:20:00;  ; 0,0; 0,1; 0,1; 3,3; 3,69; 98; 13,41; 0,00; 19,90; 60,5; 0,313
01.06.2022 09:30:00;  ; 0,0; 0,1; 0,1; 3,3; 3,69; 98; 13,43; 0,00; 20,20; 60,5; 0,313
01.06.2022 09:40:00;  ; 0,0; 0,1; 0,1; 3,3; 3,69; 98; 13,43; 0,00; 20,30; 60,6; 0,313
01.06.2022 09:50:00;  ; 0,0; 0,0; 0,1; 3,3; 3,69; 98; 13,41; 0,00; 20,60; 60,5; 0,313
01.06.2022 10:00:00;  ; 0,0; 0,0; 0,1; 3,3; 3,69; 98; 13,41; 0,00; 20,90; 60,4; 0,313
01.06.2022 10:10:00;  ; 0,0; 0,0; 0,1; 3,3; 3,69; 98; 13,41; 0,00; 21,40; 60,2; 0,313
01.06.2022 10:20:00;  ; 0,0; 0,0; 0,1; 3,3; 3,69; 98; 13,41; 0,00; 21,80; 60,0; 0,313
01.06.2022 10:30:00;  ; 0,0; 0,0; 0,1; 3,3; 3,69; 98; 13,43; 0,00; 22,30; 59,8; 0,313
01.06.2022 10:40:00;  ; 0,0; 0,0; 0,1; 3,3; 3,68; 98; 13,41; 0,00; 22,70; 59,7; 0,313
01.06.2022 10:50:00;  ; 0,0; 0,0; 0,1; 3,3; 3,68; 98; 13,41; 0,00; 22,90; 60,0; 0,313
01.06.2022 11:00:00;  ; 0,0; 0,0; 0,1; 3,3; 3,68; 98; 13,41; 0,00; 23,10; 60,2; 0,313
01.06.2022 11:10:00;  ; 0,0; 0,0; 0,1; 3,3; 3,68; 98; 13,43; 0,00; 22,90; 60,8; 0,313
01.06.2022 11:20:00; 0,1; 0,0; 0,0; 0,1; 3,3; 3,68; 98; 13,44; 0,00; 22,50; 61,6; 0,313
01.06.2022 11:21:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 11:22:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 11:23:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 11:24:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 11:25:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 11:26:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 11:27:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 11:28:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 11:29:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 11:30:00; 0,0; 0,1; 0,1; 0,2; 3,4; 3,68; 98; 13,44; 0,00; 22,20; 61,9; 0,313
01.06.2022 11:40:00;  ; 0,0; 0,1; 0,2; 3,4; 3,68; 98; 13,43; 0,00; 21,90; 62,0; 0,313
01.06.2022 11:50:00;  ; 0,0; 0,1; 0,1; 3,4; 3,68; 98; 13,43; 0,00; 21,60; 62,2; 0,313
01.06.2022 12:00:00;  ; 0,0; 0,1; 0,1; 3,4; 3,68; 98; 13,41; 0,00; 22,00; 61,4; 0,313
01.06.2022 12:10:00;  ; 0,0; 0,1; 0,1; 3,4; 3,68; 98; 13,31; 0,00; 23,00; 60,0; 0,313
01.06.2022 12:20:00;  ; 0,0; 0,1; 0,1; 3,4; 3,68; 98; 13,44; 0,00; 23,70; 59,7; 0,313
01.06.2022 12:30:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,43; 0,00; 24,40; 59,4; 0,313
01.06.2022 12:40:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,43; 0,00; 25,50; 58,6; 0,313
01.06.2022 12:50:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,44; 0,00; 26,50; 58,1; 0,313
01.06.2022 13:00:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,44; 0,00; 27,50; 57,7; 0,313
01.06.2022 13:10:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,44; 0,00; 27,50; 58,6; 0,313
01.06.2022 13:20:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,44; 0,00; 27,70; 59,0; 0,313
01.06.2022 13:30:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,43; 0,00; 28,20; 58,9; 0,313
01.06.2022 13:40:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,46; 0,00; 28,00; 59,7; 0,313
01.06.2022 13:50:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,44; 0,00; 27,70; 60,5; 0,313
01.06.2022 14:00:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,44; 0,00; 27,20; 61,3; 0,313
01.06.2022 14:10:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,43; 0,00; 27,20; 61,1; 0,313
01.06.2022 14:20:00;  ; 0,0; 0,0; 0,1; 3,4; 3,68; 98; 13,43; 0,00; 27,20; 61,0; 0,313
01.06.2022 14:30:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 27,20; 61,0; 0,313
01.06.2022 14:40:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,46; 0,00; 27,90; 60,1; 0,313
01.06.2022 14:50:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 28,60; 59,2; 0,313
01.06.2022 15:00:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 28,80; 59,5; 0,313
01.06.2022 15:10:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,44; 0,00; 29,50; 58,9; 0,313
01.06.2022 15:20:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 29,80; 58,9; 0,313
01.06.2022 15:30:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,44; 0,00; 30,00; 59,0; 0,313
01.06.2022 15:40:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,44; 0,00; 29,80; 59,7; 0,313
01.06.2022 15:50:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 29,30; 60,6; 0,313
01.06.2022 16:00:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 29,10; 60,8; 0,313
01.06.2022 16:10:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 28,90; 60,9; 0,313
01.06.2022 16:20:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,44; 0,00; 28,60; 61,2; 0,313
01.06.2022 16:30:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,46; 0,00; 28,10; 61,7; 0,313
01.06.2022 16:40:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,44; 0,00; 27,50; 62,2; 0,313
01.06.2022 16:50:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,46; 0,00; 26,90; 62,6; 0,313
01.06.2022 17:00:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 26,50; 62,6; 0,313
01.06.2022 17:10:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,44; 0,00; 26,20; 62,6; 0,313
01.06.2022 17:20:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 25,80; 62,6; 0,313
01.06.2022 17:30:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 25,50; 62,6; 0,313
01.06.2022 17:40:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 25,00; 62,9; 0,313
01.06.2022 17:50:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,44; 0,00; 24,70; 62,9; 0,313
01.06.2022 18:00:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 24,30; 63,0; 0,313
01.06.2022 18:10:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,41; 0,00; 23,90; 63,0; 0,313
01.06.2022 18:20:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 23,60; 63,1; 0,313
01.06.2022 18:30:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 23,20; 63,1; 0,313
01.06.2022 18:40:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 22,90; 63,1; 0,313
01.06.2022 18:50:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 22,50; 63,2; 0,313
01.06.2022 19:00:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,46; 0,00; 22,20; 63,2; 0,313
01.06.2022 19:10:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,46; 0,00; 21,80; 63,2; 0,313
01.06.2022 19:20:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,44; 0,00; 21,40; 63,4; 0,313
01.06.2022 19:30:00;  ; 0,0; 0,0; 0,0; 3,4; 3,68; 98; 13,43; 0,00; 20,90; 63,6; 0,313
01.06.2022 19:40:00;  ; 0,0; 0,0; 0,0; 3,4; 3,69; 98; 13,43; 0,00; 20,60; 63,4; 0,313
01.06.2022 19:50:00;  ; 0,0; 0,0; 0,0; 3,4; 3,69; 98; 13,43; 0,00; 20,40; 63,3; 0,313
01.06.2022 20:00:00;  ; 0,0; 0,0; 0,0; 3,4; 3,69; 98; 13,41; 0,00; 20,10; 63,4; 0,313
01.06.2022 20:10:00;  ; 0,0; 0,0; 0,0; 3,4; 3,69; 98; 13,44; 0,00; 19,60; 63,5; 0,313
01.06.2022 20:20:00;  ; 0,0; 0,0; 0,0; 3,4; 3,69; 98; 13,43; 0,00; 19,10; 63,8; 0,313
01.06.2022 20:30:00; 0,1; 0,0; 0,0; 0,0; 3,3; 3,69; 98; 13,46; 0,00; 18,60; 63,9; 0,313
01.06.2022 20:31:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:32:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:33:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:34:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:35:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:36:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:37:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:38:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:39:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:40:00; 0,0; 0,4; 0,4; 0,4; 3,7; 3,69; 98; 13,43; 0,00; 18,00; 64,2; 0,313
01.06.2022 20:41:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:42:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:43:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:44:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:45:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:46:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:47:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:48:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:49:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:50:00; 0,0; 0,1; 0,5; 0,5; 3,8; 3,69; 98; 13,41; 0,00; 17,30; 64,4; 0,313
01.06.2022 20:51:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:58:00; 0,1;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 20:59:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 21:00:00; 0,0; 0,1; 0,6; 0,6; 3,9; 3,69; 98; 13,43; 0,00; 16,80; 64,4; 0,313
01.06.2022 21:01:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 21:02:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 21:03:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 21:04:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
01.06.2022 21:05:00; 0,0;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
